plant_id,id,Row,Range,Row_Range,area(m^2)
20RITI21785,1530,18,85,18_85,2.159003601
20RITI21786,1548,18,86,18_86,1.799430375
20RITI21787,1566,18,87,18_87,1.984056053
20RITI21788,1584,18,88,18_88,1.590710767
20RITI21789,1602,18,89,18_89,1.962439942
20RITI21790,1620,18,90,18_90,1.415764468
20RITI21791,1638,18,91,18_91,1.805954936
20RITI21792,1656,18,92,18_92,2.344526804
20RITI21793,1674,18,93,18_93,1.627632317
20RITI21794,1692,18,94,18_94,1.999140086
20RITI21795,1710,18,95,18_95,1.970092927
20RITI21796,1728,18,96,18_96,1.81564358
20RITI21797,1746,18,97,18_97,1.748770645
20RITI21798,1764,18,98,18_98,1.714544322
20RITI21799,1782,18,99,18_99,1.412840598
20RITI21800,1800,18,100,18_100,2.049570937
