plant_id,Row,Range,Row_Range,id,area(m^2)
20RITI21788,18,88,18_88,1584,1.626287378
20RITI21789,18,89,18_89,1602,2.134004149
20RITI21790,18,90,18_90,1620,1.67378753
20RITI21791,18,91,18_91,1638,2.0358423
20RITI21792,18,92,18_92,1656,2.46386047
20RITI21793,18,93,18_93,1674,1.675591274
20RITI21794,18,94,18_94,1692,2.393831167
20RITI21795,18,95,18_95,1710,2.50258014
20RITI21796,18,96,18_96,1728,1.665236951
20RITI21797,18,97,18_97,1746,1.661854774
20RITI21798,18,98,18_98,1764,1.74133746
20RITI21799,18,99,18_99,1782,1.769934298
20RITI21800,18,100,18_100,1800,2.30241956
