plant_id,Row,Range,Row_Range,id,area
20RITI20344,4,44,4_44,778,1.838388676
20RITI20345,4,45,4_45,796,1.998468172
20RITI20346,4,46,4_46,814,1.80168203
20RITI20347,4,47,4_47,832,1.649480849
20RITI20348,4,48,4_48,850,2.049346232
20RITI20349,4,49,4_49,868,2.180827721
20RITI20350,4,50,4_50,886,2.155616417
20RITI20351,4,51,4_51,904,2.341601289
20RITI20352,4,52,4_52,922,2.396981009
20RITI20353,4,53,4_53,940,2.281253873
20RITI20354,4,54,4_54,958,2.330561626
20RITI20355,4,55,4_55,976,2.268884733
20RITI20356,4,56,4_56,994,2.35534225
20RITI20357,4,57,4_57,1012,1.883410673
20RITI20358,4,58,4_58,1030,2.275410551
20RITI20359,4,59,4_59,1048,2.267289373
20RITI20360,4,60,4_60,1066,2.467685439
20RITI20361,4,61,4_61,1084,2.288681644
20RITI20362,4,62,4_62,1102,2.213024908
20RITI20363,4,63,4_63,1120,2.305581532
20RITI20364,4,64,4_64,1138,2.220918531
20RITI20365,4,65,4_65,1156,2.391574782
20RITI20366,4,66,4_66,1174,2.253786506
20RITI20367,4,67,4_67,1192,2.135144011
20RITI20368,4,68,4_68,1210,2.143013198
20RITI20369,4,69,4_69,1228,2.235332221
20RITI20370,4,70,4_70,1246,2.543796294
20RITI20371,4,71,4_71,1264,2.370419199
20RITI20372,4,72,4_72,1282,2.349945017
20RITI20373,4,73,4_73,1300,2.349480946
20RITI20374,4,74,4_74,1318,2.212349259
20RITI20375,4,75,4_75,1336,2.379881519
20RITI20376,4,76,4_76,1354,2.23353401
20RITI20377,4,77,4_77,1372,2.176114715
20RITI20378,4,78,4_78,1390,2.363873636
20RITI20379,4,79,4_79,1408,2.488182299
20RITI20380,4,80,4_80,1426,2.160792248
20RITI20381,4,81,4_81,1444,1.920787481
20RITI20382,4,82,4_82,1462,2.380556656
20RITI20383,4,83,4_83,1480,2.099343989
20RITI20384,4,84,4_84,1498,2.555947798
20RITI20385,4,85,4_85,1516,2.437285706
20RITI20386,4,86,4_86,1534,2.397208729
20RITI20387,4,87,4_87,1552,2.373568638
20RITI20388,4,88,4_88,1570,2.237575657
20RITI20389,4,89,4_89,1588,2.406668339
20RITI20390,4,90,4_90,1606,2.318181984
20RITI20391,4,91,4_91,1624,1.963112692
20RITI20392,4,92,4_92,1642,2.440446781
20RITI20393,4,93,4_93,1660,2.513162165
20RITI20394,4,94,4_94,1678,2.562261168
20RITI20395,4,95,4_95,1696,2.605926912
20RITI20396,4,96,4_96,1714,2.541982144
20RITI20397,4,97,4_97,1732,2.375150974
20RITI20398,4,98,4_98,1750,2.387755182
20RITI20399,4,99,4_99,1768,2.391820847
20RITI20400,4,100,4_100,1786,2.084690572
20RITI20401,5,1,5_1,5,2.147960959
20RITI20402,5,2,5_2,23,1.97866812
20RITI20403,5,3,5_3,41,2.198850839
20RITI20404,5,4,5_4,59,2.197717997
20RITI20405,5,5,5_5,77,2.283733473
20RITI20406,5,6,5_6,95,2.223394653
20RITI20407,5,7,5_7,113,2.06015516
