plant_id,source_id,germplasm_id,experiment_id,planting_date,row,range,rep
20RITI20959,MN_1501_Syn2_59,MN_1501_Syn2_59,20_RIC_KERNZA_C0HSF,2020-05-14,10,59,2
20RITI20960,TLI_6479_19,TLI_6479_19,20_RIC_KERNZA_C0HSF,2020-05-14,10,60,2
20RITI20961,TLI_6479_13,TLI_6479_13,20_RIC_KERNZA_C0HSF,2020-05-14,10,61,2
20RITI20962,MN_1505_Syn2_11,MN_1505_Syn2_11,20_RIC_KERNZA_C0HSF,2020-05-14,10,62,2
20RITI20963,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,10,63,2
20RITI20964,TLI_12869_11,TLI_12869_11,20_RIC_KERNZA_C0HSF,2020-05-14,10,64,2
20RITI20965,UM2014_0152_18,UM2014_0152_18,20_RIC_KERNZA_C0HSF,2020-05-14,10,65,2
20RITI20966,TLI_6215_71,TLI_6215_71,20_RIC_KERNZA_C0HSF,2020-05-14,10,66,2
20RITI20967,TLI_5344_22,TLI_5344_22,20_RIC_KERNZA_C0HSF,2020-05-14,10,67,2
20RITI20968,MN_1503_Syn2_10,MN_1503_Syn2_10,20_RIC_KERNZA_C0HSF,2020-05-14,10,68,2
20RITI20969,MN_1505_Syn2_67,MN_1505_Syn2_67,20_RIC_KERNZA_C0HSF,2020-05-14,10,69,2
20RITI20970,UM2014_0152_22,UM2014_0152_22,20_RIC_KERNZA_C0HSF,2020-05-14,10,70,2
20RITI20971,UM2014_0001_09,UM2014_0001_09,20_RIC_KERNZA_C0HSF,2020-05-14,10,71,2
20RITI20972,MN_1503_Syn2_21,MN_1503_Syn2_21,20_RIC_KERNZA_C0HSF,2020-05-14,10,72,2
20RITI20973,TLI_6215_42,TLI_6215_42,20_RIC_KERNZA_C0HSF,2020-05-14,10,73,2
20RITI20974,UM2014_0001_41,UM2014_0001_41,20_RIC_KERNZA_C0HSF,2020-05-14,10,74,2
20RITI20975,MN_1502_Syn2_40,MN_1502_Syn2_40,20_RIC_KERNZA_C0HSF,2020-05-14,10,75,2
20RITI20976,TLI_6470_43,TLI_6470_43,20_RIC_KERNZA_C0HSF,2020-05-14,10,76,2
20RITI20977,TLI_10427_18,TLI_10427_18,20_RIC_KERNZA_C0HSF,2020-05-14,10,77,2
20RITI20978,TLI_5250_67,TLI_5250_67,20_RIC_KERNZA_C0HSF,2020-05-14,10,78,2
20RITI20979,TLI_5711_08,TLI_5711_08,20_RIC_KERNZA_C0HSF,2020-05-14,10,79,2
20RITI20980,TLI_6479_77,TLI_6479_77,20_RIC_KERNZA_C0HSF,2020-05-14,10,80,2
20RITI20981,MN_1502_Syn2_70,MN_1502_Syn2_70,20_RIC_KERNZA_C0HSF,2020-05-14,10,81,2
20RITI20982,UM2014_0025_09,UM2014_0025_09,20_RIC_KERNZA_C0HSF,2020-05-14,10,82,2
20RITI20983,TLI_1648_36,TLI_1648_36,20_RIC_KERNZA_C0HSF,2020-05-14,10,83,2
20RITI20984,UM2014_0044_18,UM2014_0044_18,20_RIC_KERNZA_C0HSF,2020-05-14,10,84,2
20RITI20985,TLI_6479_51,TLI_6479_51,20_RIC_KERNZA_C0HSF,2020-05-14,10,85,2
20RITI20986,TLI_5711_20,TLI_5711_20,20_RIC_KERNZA_C0HSF,2020-05-14,10,86,2
20RITI20987,UM2014_0175_38,UM2014_0175_38,20_RIC_KERNZA_C0HSF,2020-05-14,10,87,2
20RITI20988,MN_1502_Syn2_20,MN_1502_Syn2_20,20_RIC_KERNZA_C0HSF,2020-05-14,10,88,2
20RITI20989,TLI_1648_24,TLI_1648_24,20_RIC_KERNZA_C0HSF,2020-05-14,10,89,2
20RITI20990,TLI_3719_43,TLI_3719_43,20_RIC_KERNZA_C0HSF,2020-05-14,10,90,2
20RITI20991,MN_1501_Syn2_40,MN_1501_Syn2_40,20_RIC_KERNZA_C0HSF,2020-05-14,10,91,2
20RITI20992,UM2014_0165_10,UM2014_0165_10,20_RIC_KERNZA_C0HSF,2020-05-14,10,92,2
20RITI20993,UM2014_0066_52,UM2014_0066_52,20_RIC_KERNZA_C0HSF,2020-05-14,10,93,2
20RITI20994,TLI_6479_08,TLI_6479_08,20_RIC_KERNZA_C0HSF,2020-05-14,10,94,2
20RITI20995,TLI_5711_51,TLI_5711_51,20_RIC_KERNZA_C0HSF,2020-05-14,10,95,2
20RITI20996,UM2014_0066_11,UM2014_0066_11,20_RIC_KERNZA_C0HSF,2020-05-14,10,96,2
20RITI20997,TLI_3078_52,TLI_3078_52,20_RIC_KERNZA_C0HSF,2020-05-14,10,97,2
20RITI20998,UM2014_0025_08,UM2014_0025_08,20_RIC_KERNZA_C0HSF,2020-05-14,10,98,2
20RITI20999,TLI_6470_03,TLI_6470_03,20_RIC_KERNZA_C0HSF,2020-05-14,10,99,2
20RITI21000,TLI_4201_A_70,TLI_4201_A_70,20_RIC_KERNZA_C0HSF,2020-05-14,10,100,2
20RITI21001,UM2014_0026_46,UM2014_0026_46,20_RIC_KERNZA_C0HSF,2020-05-14,11,1,2
20RITI21002,UM2014_0044_59,UM2014_0044_59,20_RIC_KERNZA_C0HSF,2020-05-14,11,2,2
20RITI21003,MN_1504_Syn2_42,MN_1504_Syn2_42,20_RIC_KERNZA_C0HSF,2020-05-14,11,3,2
20RITI21004,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,11,4,2
20RITI21005,TLI_6470_39,TLI_6470_39,20_RIC_KERNZA_C0HSF,2020-05-14,11,5,2
20RITI21006,UM2014_0175_08,UM2014_0175_08,20_RIC_KERNZA_C0HSF,2020-05-14,11,6,2
20RITI21007,TLI_1523_21,TLI_1523_21,20_RIC_KERNZA_C0HSF,2020-05-14,11,7,2
20RITI21008,TLI_6215_07,TLI_6215_07,20_RIC_KERNZA_C0HSF,2020-05-14,11,8,2
20RITI21009,TLI_12869_07,TLI_12869_07,20_RIC_KERNZA_C0HSF,2020-05-14,11,9,2
20RITI21010,UM2014_0044_42,UM2014_0044_42,20_RIC_KERNZA_C0HSF,2020-05-14,11,10,2
20RITI21011,UM2014_0175_21,UM2014_0175_21,20_RIC_KERNZA_C0HSF,2020-05-14,11,11,2
20RITI21012,UM2014_0175_22,UM2014_0175_22,20_RIC_KERNZA_C0HSF,2020-05-14,11,12,2
20RITI21013,TLI_6479_73,TLI_6479_73,20_RIC_KERNZA_C0HSF,2020-05-14,11,13,2
20RITI21014,TLI_6479_01,TLI_6479_01,20_RIC_KERNZA_C0HSF,2020-05-14,11,14,2
20RITI21015,TLI_1523_45,TLI_1523_45,20_RIC_KERNZA_C0HSF,2020-05-14,11,15,2
20RITI21016,MN_1504_Syn2_44,MN_1504_Syn2_44,20_RIC_KERNZA_C0HSF,2020-05-14,11,16,2
20RITI21017,TLI_5344_15,TLI_5344_15,20_RIC_KERNZA_C0HSF,2020-05-14,11,17,2
20RITI21018,TLI_10427_69,TLI_10427_69,20_RIC_KERNZA_C0HSF,2020-05-14,11,18,2
20RITI21019,TLI_5250_24,TLI_5250_24,20_RIC_KERNZA_C0HSF,2020-05-14,11,19,2
20RITI21020,UM2014_0066_38,UM2014_0066_38,20_RIC_KERNZA_C0HSF,2020-05-14,11,20,2
20RITI21021,TLI_4201_A_19,TLI_4201_A_19,20_RIC_KERNZA_C0HSF,2020-05-14,11,21,2
20RITI21022,TLI_5250_42,TLI_5250_42,20_RIC_KERNZA_C0HSF,2020-05-14,11,22,2
20RITI21023,TLI_1648_05,TLI_1648_05,20_RIC_KERNZA_C0HSF,2020-05-14,11,23,2
20RITI21024,TLI_5344_72,TLI_5344_72,20_RIC_KERNZA_C0HSF,2020-05-14,11,24,2
20RITI21025,UM2014_0066_18,UM2014_0066_18,20_RIC_KERNZA_C0HSF,2020-05-14,11,25,2
20RITI21026,TLI_6470_18,TLI_6470_18,20_RIC_KERNZA_C0HSF,2020-05-14,11,26,2
20RITI21027,TLI_10427_51,TLI_10427_51,20_RIC_KERNZA_C0HSF,2020-05-14,11,27,2
20RITI21028,TLI_14172_15,TLI_14172_15,20_RIC_KERNZA_C0HSF,2020-05-14,11,28,2
20RITI21029,TLI_5250_40,TLI_5250_40,20_RIC_KERNZA_C0HSF,2020-05-14,11,29,2
20RITI21030,TLI_5344_05,TLI_5344_05,20_RIC_KERNZA_C0HSF,2020-05-14,11,30,2
20RITI21031,TLI_12869_17,TLI_12869_17,20_RIC_KERNZA_C0HSF,2020-05-14,11,31,2
20RITI21032,UM2014_0026_10,UM2014_0026_10,20_RIC_KERNZA_C0HSF,2020-05-14,11,32,2
20RITI21033,Kernza_2019,Kernza_2019,20_RIC_KERNZA_C0HSF,2020-05-14,11,33,2
20RITI21034,TLI_14172_19,TLI_14172_19,20_RIC_KERNZA_C0HSF,2020-05-14,11,34,2
20RITI21035,TLI_3078_20,TLI_3078_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,35,2
20RITI21036,MN_1504_Syn2_19,MN_1504_Syn2_19,20_RIC_KERNZA_C0HSF,2020-05-14,11,36,2
20RITI21037,TLI_1523_77,TLI_1523_77,20_RIC_KERNZA_C0HSF,2020-05-14,11,37,2
20RITI21038,TLI_12869_06,TLI_12869_06,20_RIC_KERNZA_C0HSF,2020-05-14,11,38,2
20RITI21039,TLI_10427_10,TLI_10427_10,20_RIC_KERNZA_C0HSF,2020-05-14,11,39,2
20RITI21040,TLI_5250_60,TLI_5250_60,20_RIC_KERNZA_C0HSF,2020-05-14,11,40,2
20RITI21041,UM2014_0001_19,UM2014_0001_19,20_RIC_KERNZA_C0HSF,2020-05-14,11,41,2
20RITI21042,UM2014_0165_07,UM2014_0165_07,20_RIC_KERNZA_C0HSF,2020-05-14,11,42,2
20RITI21043,UM2014_0001_76,UM2014_0001_76,20_RIC_KERNZA_C0HSF,2020-05-14,11,43,2
20RITI21044,TLI_1523_69,TLI_1523_69,20_RIC_KERNZA_C0HSF,2020-05-14,11,44,2
20RITI21045,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,11,45,2
20RITI21046,TLI_1648_23,TLI_1648_23,20_RIC_KERNZA_C0HSF,2020-05-14,11,46,2
20RITI21047,TLI_6215_52,TLI_6215_52,20_RIC_KERNZA_C0HSF,2020-05-14,11,47,2
20RITI21048,UM2014_0119_13,UM2014_0119_13,20_RIC_KERNZA_C0HSF,2020-05-14,11,48,2
20RITI21049,UM2014_0066_08,UM2014_0066_08,20_RIC_KERNZA_C0HSF,2020-05-14,11,49,2
20RITI21050,TLI_1523_06,TLI_1523_06,20_RIC_KERNZA_C0HSF,2020-05-14,11,50,2
20RITI21051,TLI_4201_A_21,TLI_4201_A_21,20_RIC_KERNZA_C0HSF,2020-05-14,11,51,2
20RITI21052,UM2014_0119_17,UM2014_0119_17,20_RIC_KERNZA_C0HSF,2020-05-14,11,52,2
20RITI21053,MN_1501_Syn2_20,MN_1501_Syn2_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,53,2
20RITI21054,TLI_5344_06,TLI_5344_06,20_RIC_KERNZA_C0HSF,2020-05-14,11,54,2
20RITI21055,UM2014_0025_44,UM2014_0025_44,20_RIC_KERNZA_C0HSF,2020-05-14,11,55,2
20RITI21056,TLI_3719_20,TLI_3719_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,56,2
20RITI21057,TLI_6470_20,TLI_6470_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,57,2
20RITI21058,TLI_1648_20,TLI_1648_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,58,2
20RITI21059,MN_1505_Syn2_21,MN_1505_Syn2_21,20_RIC_KERNZA_C0HSF,2020-05-14,11,59,2
20RITI21060,UM2014_0152_12,UM2014_0152_12,20_RIC_KERNZA_C0HSF,2020-05-14,11,60,2
20RITI21061,TLI_4201_A_45,TLI_4201_A_45,20_RIC_KERNZA_C0HSF,2020-05-14,11,61,2
20RITI21062,UM2014_0175_23,UM2014_0175_23,20_RIC_KERNZA_C0HSF,2020-05-14,11,62,2
20RITI21063,MN_1502_Syn2_13,MN_1502_Syn2_13,20_RIC_KERNZA_C0HSF,2020-05-14,11,63,2
20RITI21064,MN_1503_Syn2_52,MN_1503_Syn2_52,20_RIC_KERNZA_C0HSF,2020-05-14,11,64,2
20RITI21065,TLI_10427_22,TLI_10427_22,20_RIC_KERNZA_C0HSF,2020-05-14,11,65,2
20RITI21066,UM2014_0026_17,UM2014_0026_17,20_RIC_KERNZA_C0HSF,2020-05-14,11,66,2
20RITI21067,TLI_6479_14,TLI_6479_14,20_RIC_KERNZA_C0HSF,2020-05-14,11,67,2
20RITI21068,UM2014_0119_20,UM2014_0119_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,68,2
20RITI21069,UM2014_0066_05,UM2014_0066_05,20_RIC_KERNZA_C0HSF,2020-05-14,11,69,2
20RITI21070,TLI_4201_A_13,TLI_4201_A_13,20_RIC_KERNZA_C0HSF,2020-05-14,11,70,2
20RITI21071,MN_1505_Syn2_68,MN_1505_Syn2_68,20_RIC_KERNZA_C0HSF,2020-05-14,11,71,2
20RITI21072,UM2014_0026_59,UM2014_0026_59,20_RIC_KERNZA_C0HSF,2020-05-14,11,72,2
20RITI21073,TLI_6470_22,TLI_6470_22,20_RIC_KERNZA_C0HSF,2020-05-14,11,73,2
20RITI21074,TLI_5711_72,TLI_5711_72,20_RIC_KERNZA_C0HSF,2020-05-14,11,74,2
20RITI21075,UM2014_0001_45,UM2014_0001_45,20_RIC_KERNZA_C0HSF,2020-05-14,11,75,2
20RITI21076,UM2014_0175_62,UM2014_0175_62,20_RIC_KERNZA_C0HSF,2020-05-14,11,76,2
20RITI21077,MN_1505_Syn2_74,MN_1505_Syn2_74,20_RIC_KERNZA_C0HSF,2020-05-14,11,77,2
20RITI21078,TLI_5711_39,TLI_5711_39,20_RIC_KERNZA_C0HSF,2020-05-14,11,78,2
20RITI21079,TLI_5250_02,TLI_5250_02,20_RIC_KERNZA_C0HSF,2020-05-14,11,79,2
20RITI21080,UM2014_0132_68,UM2014_0132_68,20_RIC_KERNZA_C0HSF,2020-05-14,11,80,2
20RITI21081,UM2014_0165_12,UM2014_0165_12,20_RIC_KERNZA_C0HSF,2020-05-14,11,81,2
20RITI21082,TLI_5250_36,TLI_5250_36,20_RIC_KERNZA_C0HSF,2020-05-14,11,82,2
20RITI21083,TLI_5711_67,TLI_5711_67,20_RIC_KERNZA_C0HSF,2020-05-14,11,83,2
20RITI21084,UM2014_0026_22,UM2014_0026_22,20_RIC_KERNZA_C0HSF,2020-05-14,11,84,2
20RITI21085,TLI_6479_07,TLI_6479_07,20_RIC_KERNZA_C0HSF,2020-05-14,11,85,2
20RITI21086,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,11,86,2
20RITI21087,TLI_14172_06,TLI_14172_06,20_RIC_KERNZA_C0HSF,2020-05-14,11,87,2
20RITI21088,UM2014_0025_15,UM2014_0025_15,20_RIC_KERNZA_C0HSF,2020-05-14,11,88,2
20RITI21089,TLI_1648_19,TLI_1648_19,20_RIC_KERNZA_C0HSF,2020-05-14,11,89,2
20RITI21090,UM2014_0119_36,UM2014_0119_36,20_RIC_KERNZA_C0HSF,2020-05-14,11,90,2
20RITI21091,UM2014_0175_10,UM2014_0175_10,20_RIC_KERNZA_C0HSF,2020-05-14,11,91,2
20RITI21092,TLI_3719_52,TLI_3719_52,20_RIC_KERNZA_C0HSF,2020-05-14,11,92,2
20RITI21093,UM2014_0132_52,UM2014_0132_52,20_RIC_KERNZA_C0HSF,2020-05-14,11,93,2
20RITI21094,MN_1504_Syn2_20,MN_1504_Syn2_20,20_RIC_KERNZA_C0HSF,2020-05-14,11,94,2
20RITI21095,TLI_6479_18,TLI_6479_18,20_RIC_KERNZA_C0HSF,2020-05-14,11,95,2
20RITI21096,UM2014_0119_39,UM2014_0119_39,20_RIC_KERNZA_C0HSF,2020-05-14,11,96,2
20RITI21097,TLI_10427_53,TLI_10427_53,20_RIC_KERNZA_C0HSF,2020-05-14,11,97,2
20RITI21098,TLI_14172_52,TLI_14172_52,20_RIC_KERNZA_C0HSF,2020-05-14,11,98,2
20RITI21099,Kernza_2019,Kernza_2019,20_RIC_KERNZA_C0HSF,2020-05-14,11,99,2
20RITI21100,MN_1501_Syn2_13,MN_1501_Syn2_13,20_RIC_KERNZA_C0HSF,2020-05-14,11,100,2
20RITI21101,UM2014_0025_07,UM2014_0025_07,20_RIC_KERNZA_C0HSF,2020-05-14,12,1,2
20RITI21102,TLI_3078_44,TLI_3078_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,2,2
20RITI21103,TLI_6470_77,TLI_6470_77,20_RIC_KERNZA_C0HSF,2020-05-14,12,3,2
20RITI21104,UM2014_0001_03,UM2014_0001_03,20_RIC_KERNZA_C0HSF,2020-05-14,12,4,2
20RITI21105,TLI_10427_54,TLI_10427_54,20_RIC_KERNZA_C0HSF,2020-05-14,12,5,2
20RITI21106,TLI_1648_15,TLI_1648_15,20_RIC_KERNZA_C0HSF,2020-05-14,12,6,2
20RITI21107,TLI_1523_20,TLI_1523_20,20_RIC_KERNZA_C0HSF,2020-05-14,12,7,2
20RITI21108,MN_1502_Syn2_69,MN_1502_Syn2_69,20_RIC_KERNZA_C0HSF,2020-05-14,12,8,2
20RITI21109,TLI_5711_17,TLI_5711_17,20_RIC_KERNZA_C0HSF,2020-05-14,12,9,2
20RITI21110,UM2014_0165_21,UM2014_0165_21,20_RIC_KERNZA_C0HSF,2020-05-14,12,10,2
20RITI21111,TLI_12869_51,TLI_12869_51,20_RIC_KERNZA_C0HSF,2020-05-14,12,11,2
20RITI21112,UM2014_0175_76,UM2014_0175_76,20_RIC_KERNZA_C0HSF,2020-05-14,12,12,2
20RITI21113,TLI_5711_05,TLI_5711_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,13,2
20RITI21114,TLI_1523_41,TLI_1523_41,20_RIC_KERNZA_C0HSF,2020-05-14,12,14,2
20RITI21115,UM2014_0001_54,UM2014_0001_54,20_RIC_KERNZA_C0HSF,2020-05-14,12,15,2
20RITI21116,MN_1505_Syn2_70,MN_1505_Syn2_70,20_RIC_KERNZA_C0HSF,2020-05-14,12,16,2
20RITI21117,TLI_10427_59,TLI_10427_59,20_RIC_KERNZA_C0HSF,2020-05-14,12,17,2
20RITI21118,TLI_6215_08,TLI_6215_08,20_RIC_KERNZA_C0HSF,2020-05-14,12,18,2
20RITI21119,TLI_6479_44,TLI_6479_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,19,2
20RITI21120,UM2014_0132_38,UM2014_0132_38,20_RIC_KERNZA_C0HSF,2020-05-14,12,20,2
20RITI21121,TLI_4201_A_08,TLI_4201_A_08,20_RIC_KERNZA_C0HSF,2020-05-14,12,21,2
20RITI21122,TLI_10427_44,TLI_10427_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,22,2
20RITI21123,TLI_5344_44,TLI_5344_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,23,2
20RITI21124,TLI_5711_13,TLI_5711_13,20_RIC_KERNZA_C0HSF,2020-05-14,12,24,2
20RITI21125,TLI_3078_45,TLI_3078_45,20_RIC_KERNZA_C0HSF,2020-05-14,12,25,2
20RITI21126,TLI_14172_70,TLI_14172_70,20_RIC_KERNZA_C0HSF,2020-05-14,12,26,2
20RITI21127,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,12,27,2
20RITI21128,UM2014_0044_05,UM2014_0044_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,28,2
20RITI21129,MN_1505_Syn2_54,MN_1505_Syn2_54,20_RIC_KERNZA_C0HSF,2020-05-14,12,29,2
20RITI21130,TLI_1648_08,TLI_1648_08,20_RIC_KERNZA_C0HSF,2020-05-14,12,30,2
20RITI21131,UM2014_0132_70,UM2014_0132_70,20_RIC_KERNZA_C0HSF,2020-05-14,12,31,2
20RITI21132,UM2014_0152_06,UM2014_0152_06,20_RIC_KERNZA_C0HSF,2020-05-14,12,32,2
20RITI21133,UM2014_0175_11,UM2014_0175_11,20_RIC_KERNZA_C0HSF,2020-05-14,12,33,2
20RITI21134,UM2014_0165_46,UM2014_0165_46,20_RIC_KERNZA_C0HSF,2020-05-14,12,34,2
20RITI21135,UM2014_0001_18,UM2014_0001_18,20_RIC_KERNZA_C0HSF,2020-05-14,12,35,2
20RITI21136,MN_1504_Syn2_35,MN_1504_Syn2_35,20_RIC_KERNZA_C0HSF,2020-05-14,12,36,2
20RITI21137,UM2014_0044_76,UM2014_0044_76,20_RIC_KERNZA_C0HSF,2020-05-14,12,37,2
20RITI21138,UM2014_0152_05,UM2014_0152_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,38,2
20RITI21139,MN_1503_Syn2_05,MN_1503_Syn2_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,39,2
20RITI21140,TLI_4201_A_07,TLI_4201_A_07,20_RIC_KERNZA_C0HSF,2020-05-14,12,40,2
20RITI21141,UM2014_0132_46,UM2014_0132_46,20_RIC_KERNZA_C0HSF,2020-05-14,12,41,2
20RITI21142,TLI_5250_10,TLI_5250_10,20_RIC_KERNZA_C0HSF,2020-05-14,12,42,2
20RITI21143,TLI_1648_62,TLI_1648_62,20_RIC_KERNZA_C0HSF,2020-05-14,12,43,2
20RITI21144,TLI_1523_13,TLI_1523_13,20_RIC_KERNZA_C0HSF,2020-05-14,12,44,2
20RITI21145,TLI_6479_04,TLI_6479_04,20_RIC_KERNZA_C0HSF,2020-05-14,12,45,2
20RITI21146,TLI_6479_06,TLI_6479_06,20_RIC_KERNZA_C0HSF,2020-05-14,12,46,2
20RITI21147,UM2014_0001_61,UM2014_0001_61,20_RIC_KERNZA_C0HSF,2020-05-14,12,47,2
20RITI21148,TLI_6215_05,TLI_6215_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,48,2
20RITI21149,UM2014_0044_22,UM2014_0044_22,20_RIC_KERNZA_C0HSF,2020-05-14,12,49,2
20RITI21150,MN_1502_Syn2_68,MN_1502_Syn2_68,20_RIC_KERNZA_C0HSF,2020-05-14,12,50,2
20RITI21151,UM2014_0044_46,UM2014_0044_46,20_RIC_KERNZA_C0HSF,2020-05-14,12,51,2
20RITI21152,TLI_5250_21,TLI_5250_21,20_RIC_KERNZA_C0HSF,2020-05-14,12,52,2
20RITI21153,TLI_6479_21,TLI_6479_21,20_RIC_KERNZA_C0HSF,2020-05-14,12,53,2
20RITI21154,TLI_5250_44,TLI_5250_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,54,2
20RITI21155,UM2014_0132_51,UM2014_0132_51,20_RIC_KERNZA_C0HSF,2020-05-14,12,55,2
20RITI21156,UM2014_0066_76,UM2014_0066_76,20_RIC_KERNZA_C0HSF,2020-05-14,12,56,2
20RITI21157,UM2014_0165_69,UM2014_0165_69,20_RIC_KERNZA_C0HSF,2020-05-14,12,57,2
20RITI21158,UM2014_0152_77,UM2014_0152_77,20_RIC_KERNZA_C0HSF,2020-05-14,12,58,2
20RITI21159,TLI_12869_59,TLI_12869_59,20_RIC_KERNZA_C0HSF,2020-05-14,12,59,2
20RITI21160,TLI_3719_13,TLI_3719_13,20_RIC_KERNZA_C0HSF,2020-05-14,12,60,2
20RITI21161,TLI_10427_08,TLI_10427_08,20_RIC_KERNZA_C0HSF,2020-05-14,12,61,2
20RITI21162,TLI_5250_38,TLI_5250_38,20_RIC_KERNZA_C0HSF,2020-05-14,12,62,2
20RITI21163,UM2014_0066_39,UM2014_0066_39,20_RIC_KERNZA_C0HSF,2020-05-14,12,63,2
20RITI21164,UM2014_0175_15,UM2014_0175_15,20_RIC_KERNZA_C0HSF,2020-05-14,12,64,2
20RITI21165,TLI_10427_16,TLI_10427_16,20_RIC_KERNZA_C0HSF,2020-05-14,12,65,2
20RITI21166,UM2014_0132_03,UM2014_0132_03,20_RIC_KERNZA_C0HSF,2020-05-14,12,66,2
20RITI21167,TLI_3078_05,TLI_3078_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,67,2
20RITI21168,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,12,68,2
20RITI21169,UM2014_0165_05,UM2014_0165_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,69,2
20RITI21170,TLI_14172_05,TLI_14172_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,70,2
20RITI21171,MN_1504_Syn2_05,MN_1504_Syn2_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,71,2
20RITI21172,MN_1504_Syn2_17,MN_1504_Syn2_17,20_RIC_KERNZA_C0HSF,2020-05-14,12,72,2
20RITI21173,TLI_1523_11,TLI_1523_11,20_RIC_KERNZA_C0HSF,2020-05-14,12,73,2
20RITI21174,TLI_14172_09,TLI_14172_09,20_RIC_KERNZA_C0HSF,2020-05-14,12,74,2
20RITI21175,UM2014_0175_06,UM2014_0175_06,20_RIC_KERNZA_C0HSF,2020-05-14,12,75,2
20RITI21176,UM2014_0152_60,UM2014_0152_60,20_RIC_KERNZA_C0HSF,2020-05-14,12,76,2
20RITI21177,TLI_10427_60,TLI_10427_60,20_RIC_KERNZA_C0HSF,2020-05-14,12,77,2
20RITI21178,UM2014_0165_59,UM2014_0165_59,20_RIC_KERNZA_C0HSF,2020-05-14,12,78,2
20RITI21179,UM2014_0165_13,UM2014_0165_13,20_RIC_KERNZA_C0HSF,2020-05-14,12,79,2
20RITI21180,UM2014_0152_45,UM2014_0152_45,20_RIC_KERNZA_C0HSF,2020-05-14,12,80,2
20RITI21181,UM2014_0119_05,UM2014_0119_05,20_RIC_KERNZA_C0HSF,2020-05-14,12,81,2
20RITI21182,UM2014_0119_45,UM2014_0119_45,20_RIC_KERNZA_C0HSF,2020-05-14,12,82,2
20RITI21183,UM2014_0165_03,UM2014_0165_03,20_RIC_KERNZA_C0HSF,2020-05-14,12,83,2
20RITI21184,UM2014_0132_23,UM2014_0132_23,20_RIC_KERNZA_C0HSF,2020-05-14,12,84,2
20RITI21185,TLI_1648_45,TLI_1648_45,20_RIC_KERNZA_C0HSF,2020-05-14,12,85,2
20RITI21186,UM2014_0026_24,UM2014_0026_24,20_RIC_KERNZA_C0HSF,2020-05-14,12,86,2
20RITI21187,UM2014_0026_15,UM2014_0026_15,20_RIC_KERNZA_C0HSF,2020-05-14,12,87,2
20RITI21188,MN_1502_Syn2_47,MN_1502_Syn2_47,20_RIC_KERNZA_C0HSF,2020-05-14,12,88,2
20RITI21189,UM2014_0044_06,UM2014_0044_06,20_RIC_KERNZA_C0HSF,2020-05-14,12,89,2
20RITI21190,TLI_12869_41,TLI_12869_41,20_RIC_KERNZA_C0HSF,2020-05-14,12,90,2
20RITI21191,TLI_3719_06,TLI_3719_06,20_RIC_KERNZA_C0HSF,2020-05-14,12,91,2
20RITI21192,MN_1505_Syn2_44,MN_1505_Syn2_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,92,2
20RITI21193,TLI_3078_39,TLI_3078_39,20_RIC_KERNZA_C0HSF,2020-05-14,12,93,2
20RITI21194,UM2014_0132_08,UM2014_0132_08,20_RIC_KERNZA_C0HSF,2020-05-14,12,94,2
20RITI21195,MN_1503_Syn2_61,MN_1503_Syn2_61,20_RIC_KERNZA_C0HSF,2020-05-14,12,95,2
20RITI21196,TLI_6215_67,TLI_6215_67,20_RIC_KERNZA_C0HSF,2020-05-14,12,96,2
20RITI21197,UM2014_0165_44,UM2014_0165_44,20_RIC_KERNZA_C0HSF,2020-05-14,12,97,2
20RITI21198,UM2014_0152_03,UM2014_0152_03,20_RIC_KERNZA_C0HSF,2020-05-14,12,98,2
20RITI21199,TLI_1648_13,TLI_1648_13,20_RIC_KERNZA_C0HSF,2020-05-14,12,99,2
20RITI21200,TLI_14172_23,TLI_14172_23,20_RIC_KERNZA_C0HSF,2020-05-14,12,100,2
